date_mesure;code_bss;urn_bss;timestamp_mesure;niveau_nappe_eau;mode_obtention;statut;qualification;code_continuite;nom_continuite;code_producteur;nom_producteur;code_nature_mesure;nom_nature_mesure;profondeur_nappe
2001-02-22;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;982843200000;75.0;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;2.87
2001-02-16;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;982324800000;74.88;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;2.99
2001-02-08;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;981633600000;74.65;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;3.22
2001-02-02;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;981115200000;74.33;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;3.54
2001-01-25;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;980424000000;73.94;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;3.93
2001-01-18;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;979819200000;73.57;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;4.3
2001-01-11;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;979214400000;73.13;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;4.74
2001-01-05;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;978696000000;72.73;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;5.14
2000-12-28;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;978004800000;72.23;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;5.64
2000-12-21;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;977400000000;71.62;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;6.25
2000-12-14;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;976795200000;70.75;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;7.12
2000-12-07;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;976190400000;69.58;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;8.29
2000-11-30;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;975585600000;68.12;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;9.75
2000-11-23;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;974980800000;67.74;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;10.13
2000-11-16;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;974376000000;67.43;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;10.44
2000-11-09;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;973771200000;67.16;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;10.71
2000-11-02;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;973166400000;67.03;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;10.84
2000-10-28;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;972734400000;66.93;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;10.94
2000-10-20;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;972043200000;66.76;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.11
2000-10-13;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;971438400000;66.78;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.09
2000-10-06;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;970833600000;66.91;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;10.96
2000-09-29;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;970228800000;67.06;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;10.81
2000-09-23;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;969710400000;67.26;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;10.61
2000-09-16;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;969105600000;67.47;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;10.4
2000-09-07;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;968328000000;67.69;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;10.18
2000-08-31;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;967723200000;67.88;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;9.99
2000-08-26;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;967291200000;68.0;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;9.87
2000-08-17;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;966513600000;68.25;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;9.62
2000-08-10;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;965908800000;68.45;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;9.42
2000-08-03;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;965304000000;68.67;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;9.2
2000-07-27;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;964699200000;68.89;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;8.98
2000-07-21;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;964180800000;69.08;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;8.79
2000-07-14;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;963576000000;69.31;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;8.56
2000-07-07;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;962971200000;69.54;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;8.33
2000-06-30;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;962366400000;69.77;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;8.1
2000-06-24;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;961848000000;69.95;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;7.92
2000-06-16;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;961156800000;70.21;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;7.66
2000-06-08;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;960465600000;70.43;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;7.44
2000-06-01;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;959860800000;70.59;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;7.28
2000-05-25;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;959256000000;70.75;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;7.12
2000-05-18;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;958651200000;70.93;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;6.94
2000-05-13;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;958219200000;71.04;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;6.83
2000-05-05;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;957528000000;71.2;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;6.67
2000-04-27;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;956836800000;71.3;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;6.57
2000-04-20;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;956232000000;71.43;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;6.44
2000-04-13;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;955627200000;71.56;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;6.31
2000-04-06;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;955022400000;71.57;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;6.3
2000-03-30;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;954417600000;71.62;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;6.25
2000-03-24;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;953899200000;71.59;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;6.28
2000-03-17;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;953294400000;71.52;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;6.35
2000-03-09;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;952603200000;71.44;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;6.43
2000-03-02;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;951998400000;71.39;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;6.48
2000-02-25;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;951480000000;71.36;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;6.51
2000-02-17;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;950788800000;71.33;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;6.54
2000-02-10;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;950184000000;71.35;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;6.52
2000-02-03;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;949579200000;71.3;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;6.57
2000-01-27;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;948974400000;71.2;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;6.67
2000-01-21;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;948456000000;70.97;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;6.9
2000-01-13;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;947764800000;70.45;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;7.42
2000-01-06;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;947160000000;69.63;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;8.24
1999-12-30;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;946555200000;68.16;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;9.71
1999-12-23;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;945950400000;65.67;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.2
1999-12-17;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;945432000000;65.13;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.74
1999-12-10;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;944827200000;64.79;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;13.08
1999-12-02;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;944136000000;64.85;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;13.02
1999-11-25;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;943531200000;64.92;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.95
1999-11-18;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;942926400000;64.99;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.88
1999-11-04;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;941716800000;65.2;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.67
1999-10-28;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;941112000000;65.3;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.57
1999-10-22;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;940593600000;65.41;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.46
1999-10-16;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;940075200000;65.51;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.36
1999-10-08;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;939384000000;65.65;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.22
1999-09-30;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;938692800000;65.85;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;12.02
1999-09-23;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;938088000000;65.99;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.88
1999-09-16;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;937483200000;66.17;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.7
1999-09-10;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;936964800000;66.33;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.54
1999-09-02;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;936273600000;66.55;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.32
1999-08-26;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;935668800000;66.76;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;11.11
1999-08-20;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;935150400000;66.95;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;10.92
1999-08-12;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;934459200000;67.21;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;10.66
1999-08-06;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;933940800000;67.41;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;10.46
1999-07-29;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;933249600000;67.68;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;10.19
1999-07-23;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;932731200000;67.87;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;10.0
1999-07-16;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;932126400000;68.1;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;9.77
1999-07-09;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;931521600000;68.3;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;9.57
1999-07-01;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;930830400000;68.55;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;9.32
1999-06-24;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;930225600000;68.75;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;9.12
1999-06-17;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;929620800000;68.98;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;8.89
1999-06-10;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;929016000000;69.2;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;8.67
1999-06-04;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;928497600000;69.38;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;8.49
1999-05-27;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;927806400000;69.64;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;8.23
1999-05-20;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;927201600000;69.84;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;8.03
1999-05-13;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;926596800000;69.99;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;7.88
1999-05-07;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;926078400000;70.13;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;7.74
1999-04-29;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;925387200000;70.23;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;7.64
1999-04-23;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;924868800000;70.27;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;7.6
1999-04-16;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;924264000000;70.25;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;7.62
1999-04-09;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;923659200000;70.13;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;7.74
1999-04-01;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;922968000000;69.93;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;7.94
1999-03-26;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;922449600000;69.63;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;8.24
1999-03-18;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;921758400000;68.96;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;8.91
1999-03-11;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;921153600000;68.25;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;9.62
1999-03-04;00471X0095/PZ2013;http://services.ades.eaufrance.fr/pointeau/00471X0095/PZ2013;920548800000;67.72;Valeur reconstituée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;10.15
